date,market_name,market_lat,market_lon,commodity,modal_price,arrivals_qty
2023-04-15,Pune_Mandi,18.5,73.8,Tomato,1998.9564805206082,188
2023-04-15,Pune_Mandi,18.5,73.8,Onion,2337.2534304433357,204
2023-04-15,Pune_Mandi,18.5,73.8,Potato,2046.245731110424,243
2023-04-16,Delhi_Mandi,28.6,77.2,Tomato,1973.8747196426668,156
2023-04-16,Delhi_Mandi,28.6,77.2,Onion,1786.3232161470312,522
2023-04-16,Delhi_Mandi,28.6,77.2,Potato,2062.595281157053,185
2023-04-16,Mumbai_Mandi,19.0,72.8,Tomato,1703.3634922556469,237
2023-04-16,Mumbai_Mandi,19.0,72.8,Onion,1946.6606562782458,969
2023-04-16,Mumbai_Mandi,19.0,72.8,Potato,2173.7008437611394,322
2023-04-16,Pune_Mandi,18.5,73.8,Tomato,2340.9184841628667,842
2023-04-16,Pune_Mandi,18.5,73.8,Onion,1900.877666070071,709
2023-04-16,Pune_Mandi,18.5,73.8,Potato,2133.174196084243,794
2023-04-17,Delhi_Mandi,28.6,77.2,Tomato,2407.8983589382174,298
2023-04-17,Delhi_Mandi,28.6,77.2,Onion,2222.990230394715,703
2023-04-17,Delhi_Mandi,28.6,77.2,Potato,2286.1620604289624,976
2023-04-17,Mumbai_Mandi,19.0,72.8,Tomato,1677.33050148644,148
2023-04-17,Mumbai_Mandi,19.0,72.8,Onion,1864.2774279809441,508
2023-04-17,Mumbai_Mandi,19.0,72.8,Potato,2231.0909649278187,143
2023-04-17,Pune_Mandi,18.5,73.8,Tomato,2003.1677310504526,795
2023-04-17,Pune_Mandi,18.5,73.8,Onion,1711.1763268886027,546
2023-04-17,Pune_Mandi,18.5,73.8,Potato,2196.1528075525966,212
2023-04-18,Delhi_Mandi,28.6,77.2,Tomato,1736.6539602478285,377
2023-04-18,Delhi_Mandi,28.6,77.2,Onion,2307.654650386144,797
2023-04-18,Delhi_Mandi,28.6,77.2,Potato,2060.2999290844473,777
2023-04-18,Mumbai_Mandi,19.0,72.8,Tomato,2191.4130578088902,303
2023-04-18,Mumbai_Mandi,19.0,72.8,Onion,1721.3832860407542,523
2023-04-18,Mumbai_Mandi,19.0,72.8,Potato,2154.7617822223287,120
2023-04-18,Pune_Mandi,18.5,73.8,Tomato,1571.952393849661,683
2023-04-18,Pune_Mandi,18.5,73.8,Onion,2045.808588029469,940
2023-04-18,Pune_Mandi,18.5,73.8,Potato,2117.669017395119,545
2023-04-19,Delhi_Mandi,28.6,77.2,Tomato,2192.10912066327,852
2023-04-19,Delhi_Mandi,28.6,77.2,Onion,1987.906223088423,556
2023-04-19,Delhi_Mandi,28.6,77.2,Potato,1915.0514999942088,494
2023-04-19,Mumbai_Mandi,19.0,72.8,Tomato,2152.89784631224,141
2023-04-19,Mumbai_Mandi,19.0,72.8,Onion,2648.042415114008,423
2023-04-19,Mumbai_Mandi,19.0,72.8,Potato,1862.0624329677512,271
2023-04-19,Pune_Mandi,18.5,73.8,Tomato,1702.9450340418,763
2023-04-19,Pune_Mandi,18.5,73.8,Onion,2124.504093272056,189
2023-04-19,Pune_Mandi,18.5,73.8,Potato,2680.1840447954837,397
2023-04-20,Delhi_Mandi,28.6,77.2,Tomato,2083.2579694496253,531
2023-04-20,Delhi_Mandi,28.6,77.2,Onion,2160.5825501054296,911
2023-04-20,Delhi_Mandi,28.6,77.2,Potato,1929.7361502075619,462
2023-04-20,Mumbai_Mandi,19.0,72.8,Tomato,2071.930430482069,432
2023-04-20,Mumbai_Mandi,19.0,72.8,Onion,2181.060008449387,897
2023-04-20,Mumbai_Mandi,19.0,72.8,Potato,2479.8646414550813,126
2023-04-20,Pune_Mandi,18.5,73.8,Tomato,1924.2113034391996,769
2023-04-20,Pune_Mandi,18.5,73.8,Onion,2277.2162438174546,514
2023-04-20,Pune_Mandi,18.5,73.8,Potato,2290.5040771104386,192
2023-04-21,Delhi_Mandi,28.6,77.2,Tomato,1650.8290505153768,709
2023-04-21,Delhi_Mandi,28.6,77.2,Onion,2097.761780123327,534
2023-04-21,Delhi_Mandi,28.6,77.2,Potato,2240.760206860014,276
2023-04-21,Mumbai_Mandi,19.0,72.8,Tomato,2125.471962167621,758
2023-04-21,Mumbai_Mandi,19.0,72.8,Onion,1467.1470992226946,796
2023-04-21,Mumbai_Mandi,19.0,72.8,Potato,2244.1330775215824,972
2023-04-21,Pune_Mandi,18.5,73.8,Tomato,2209.7738687895458,744
2023-04-21,Pune_Mandi,18.5,73.8,Onion,2388.9231976793903,601
2023-04-21,Pune_Mandi,18.5,73.8,Potato,1736.7312313411132,256
2023-04-22,Delhi_Mandi,28.6,77.2,Tomato,2143.863856665665,901
2023-04-22,Delhi_Mandi,28.6,77.2,Onion,1652.8910525193664,816
2023-04-22,Delhi_Mandi,28.6,77.2,Potato,1535.118244977893,555
2023-04-22,Mumbai_Mandi,19.0,72.8,Tomato,2034.2104389378978,552
2023-04-22,Mumbai_Mandi,19.0,72.8,Onion,2145.377377001596,889
2023-04-22,Mumbai_Mandi,19.0,72.8,Potato,1586.4174911108526,798
2023-04-22,Pune_Mandi,18.5,73.8,Tomato,2159.603587593391,566
2023-04-22,Pune_Mandi,18.5,73.8,Onion,1251.0666727908051,332
2023-04-22,Pune_Mandi,18.5,73.8,Potato,1546.1378704239269,216
2023-04-23,Delhi_Mandi,28.6,77.2,Tomato,2097.4356627155594,713
2023-04-23,Delhi_Mandi,28.6,77.2,Onion,2249.1051167597248,473
2023-04-23,Delhi_Mandi,28.6,77.2,Potato,1836.6330567333166,597
2023-04-23,Mumbai_Mandi,19.0,72.8,Tomato,2099.473036233399,936
2023-04-23,Mumbai_Mandi,19.0,72.8,Onion,2272.6358563181648,220
2023-04-23,Mumbai_Mandi,19.0,72.8,Potato,2108.4064520991938,189
2023-04-23,Pune_Mandi,18.5,73.8,Tomato,2179.2223823557724,281
2023-04-23,Pune_Mandi,18.5,73.8,Onion,2592.429329429246,767
2023-04-23,Pune_Mandi,18.5,73.8,Potato,1892.5953417570465,419
2023-04-24,Delhi_Mandi,28.6,77.2,Tomato,1892.1014132211758,883
2023-04-24,Delhi_Mandi,28.6,77.2,Onion,2371.2042943854426,977
2023-04-24,Delhi_Mandi,28.6,77.2,Potato,2004.3258020326386,909
2023-04-24,Mumbai_Mandi,19.0,72.8,Tomato,2016.2392322517198,284
2023-04-24,Mumbai_Mandi,19.0,72.8,Onion,1583.2645213559852,605
2023-04-24,Mumbai_Mandi,19.0,72.8,Potato,1864.2199964007846,506
2023-04-24,Pune_Mandi,18.5,73.8,Tomato,2162.5762865151696,820
2023-04-24,Pune_Mandi,18.5,73.8,Onion,2813.8164074056563,559
2023-04-24,Pune_Mandi,18.5,73.8,Potato,2144.107878151231,722
2023-04-25,Delhi_Mandi,28.6,77.2,Tomato,1997.1442663558837,203
2023-04-25,Delhi_Mandi,28.6,77.2,Onion,1364.9233564865747,849
2023-04-25,Delhi_Mandi,28.6,77.2,Potato,1801.852164610425,916
2023-04-25,Mumbai_Mandi,19.0,72.8,Tomato,1667.1471897218116,203
2023-04-25,Mumbai_Mandi,19.0,72.8,Onion,2362.707609992047,966
2023-04-25,Mumbai_Mandi,19.0,72.8,Potato,2134.1913430267705,839
2023-04-25,Pune_Mandi,18.5,73.8,Tomato,1770.993075091807,440
2023-04-25,Pune_Mandi,18.5,73.8,Onion,2321.706496561309,193
2023-04-25,Pune_Mandi,18.5,73.8,Potato,2204.2717254543195,441
2023-04-26,Delhi_Mandi,28.6,77.2,Tomato,1854.2359055703264,939
2023-04-26,Delhi_Mandi,28.6,77.2,Onion,1884.4051825217066,290
2023-04-26,Delhi_Mandi,28.6,77.2,Potato,2106.73878191295,160
2023-04-26,Mumbai_Mandi,19.0,72.8,Tomato,1738.3375508295019,380
2023-04-26,Mumbai_Mandi,19.0,72.8,Onion,1760.097632231509,423
2023-04-26,Mumbai_Mandi,19.0,72.8,Potato,1743.117711292248,349
2023-04-26,Pune_Mandi,18.5,73.8,Tomato,2140.974139117352,697
2023-04-26,Pune_Mandi,18.5,73.8,Onion,2167.620442921965,383
2023-04-26,Pune_Mandi,18.5,73.8,Potato,1904.3947791716525,238
2023-04-27,Delhi_Mandi,28.6,77.2,Tomato,1943.2947831075592,317
2023-04-27,Delhi_Mandi,28.6,77.2,Onion,1874.606396217402,272
2023-04-27,Delhi_Mandi,28.6,77.2,Potato,2013.1194446925963,357
2023-04-27,Mumbai_Mandi,19.0,72.8,Tomato,1814.9225607298854,282
2023-04-27,Mumbai_Mandi,19.0,72.8,Onion,2496.0103546322157,439
2023-04-27,Mumbai_Mandi,19.0,72.8,Potato,2115.7883997332888,532
2023-04-27,Pune_Mandi,18.5,73.8,Tomato,1859.0679734238163,471
2023-04-27,Pune_Mandi,18.5,73.8,Onion,1701.9388299926045,328
2023-04-27,Pune_Mandi,18.5,73.8,Potato,2338.738847798367,394
2023-04-28,Delhi_Mandi,28.6,77.2,Tomato,2469.6399640636764,994
2023-04-28,Delhi_Mandi,28.6,77.2,Onion,1959.4126011813057,590
2023-04-28,Delhi_Mandi,28.6,77.2,Potato,2089.658539131679,404
2023-04-28,Mumbai_Mandi,19.0,72.8,Tomato,2249.1525614779453,864
2023-04-28,Mumbai_Mandi,19.0,72.8,Onion,2444.5042558652876,327
2023-04-28,Mumbai_Mandi,19.0,72.8,Potato,2073.5325450191785,566
2023-04-28,Pune_Mandi,18.5,73.8,Tomato,2177.487854542142,942
2023-04-28,Pune_Mandi,18.5,73.8,Onion,2382.7518002682104,800
2023-04-28,Pune_Mandi,18.5,73.8,Potato,2384.669276085891,390
2023-04-29,Delhi_Mandi,28.6,77.2,Tomato,2021.2248858350217,900
2023-04-29,Delhi_Mandi,28.6,77.2,Onion,2115.5416019199215,798
2023-04-29,Delhi_Mandi,28.6,77.2,Potato,1639.0963312579072,711
2023-04-29,Mumbai_Mandi,19.0,72.8,Tomato,1887.1457893347879,198
2023-04-29,Mumbai_Mandi,19.0,72.8,Onion,1631.8530752372703,433
2023-04-29,Mumbai_Mandi,19.0,72.8,Potato,2208.402604944453,452
2023-04-29,Pune_Mandi,18.5,73.8,Tomato,2012.5485459670897,146
2023-04-29,Pune_Mandi,18.5,73.8,Onion,1813.3638858713218,802
2023-04-29,Pune_Mandi,18.5,73.8,Potato,2060.3307755933283,236
2023-04-30,Delhi_Mandi,28.6,77.2,Tomato,1969.6640549540568,268
2023-04-30,Delhi_Mandi,28.6,77.2,Onion,1737.0668073886316,791
2023-04-30,Delhi_Mandi,28.6,77.2,Potato,2146.3737004083264,503
2023-04-30,Mumbai_Mandi,19.0,72.8,Tomato,2088.054197428336,774
2023-04-30,Mumbai_Mandi,19.0,72.8,Onion,2172.352799431336,988
2023-04-30,Mumbai_Mandi,19.0,72.8,Potato,2005.9109479656568,882
2023-04-30,Pune_Mandi,18.5,73.8,Tomato,2130.312994401532,835
2023-04-30,Pune_Mandi,18.5,73.8,Onion,2338.760606956422,273
2023-04-30,Pune_Mandi,18.5,73.8,Potato,1901.5779270963371,698
2023-05-01,Delhi_Mandi,28.6,77.2,Tomato,2204.740680793559,298
2023-05-01,Delhi_Mandi,28.6,77.2,Onion,2014.5288996335273,412
2023-05-01,Delhi_Mandi,28.6,77.2,Potato,2075.564547720562,399
2023-05-01,Mumbai_Mandi,19.0,72.8,Tomato,2405.900115262962,133
2023-05-01,Mumbai_Mandi,19.0,72.8,Onion,1622.313396878707,926
2023-05-01,Mumbai_Mandi,19.0,72.8,Potato,2237.691864518944,488
2023-05-01,Pune_Mandi,18.5,73.8,Tomato,2100.187765650537,525
2023-05-01,Pune_Mandi,18.5,73.8,Onion,1931.8932271577369,230
2023-05-01,Pune_Mandi,18.5,73.8,Potato,1862.7289205301074,469
2023-05-02,Delhi_Mandi,28.6,77.2,Tomato,2266.738967832669,324
2023-05-02,Delhi_Mandi,28.6,77.2,Onion,1939.9880344761104,714
2023-05-02,Delhi_Mandi,28.6,77.2,Potato,2061.1930850418435,226
2023-05-02,Mumbai_Mandi,19.0,72.8,Tomato,1874.126342797382,889
2023-05-02,Mumbai_Mandi,19.0,72.8,Onion,2095.7305710383766,334
2023-05-02,Mumbai_Mandi,19.0,72.8,Potato,2310.206042063557,188
2023-05-02,Pune_Mandi,18.5,73.8,Tomato,2026.6498587236852,404
2023-05-02,Pune_Mandi,18.5,73.8,Onion,1375.329928608287,683
2023-05-02,Pune_Mandi,18.5,73.8,Potato,1853.3332173770625,816
2023-05-03,Delhi_Mandi,28.6,77.2,Tomato,2183.3176180370824,200
2023-05-03,Delhi_Mandi,28.6,77.2,Onion,1666.0308845833285,766
2023-05-03,Delhi_Mandi,28.6,77.2,Potato,1540.4375064151873,174
2023-05-03,Mumbai_Mandi,19.0,72.8,Tomato,2157.3501484069484,596
2023-05-03,Mumbai_Mandi,19.0,72.8,Onion,2290.2168055406773,889
2023-05-03,Mumbai_Mandi,19.0,72.8,Potato,1809.213860088675,442
2023-05-03,Pune_Mandi,18.5,73.8,Tomato,1560.7890761137824,384
2023-05-03,Pune_Mandi,18.5,73.8,Onion,1913.837174240182,201
2023-05-03,Pune_Mandi,18.5,73.8,Potato,2241.2735379350156,845
2023-05-04,Delhi_Mandi,28.6,77.2,Tomato,2124.172049603147,282
2023-05-04,Delhi_Mandi,28.6,77.2,Onion,1999.295741312609,205
2023-05-04,Delhi_Mandi,28.6,77.2,Potato,1697.1617925959083,391
2023-05-04,Mumbai_Mandi,19.0,72.8,Tomato,1987.0792669430407,173
2023-05-04,Mumbai_Mandi,19.0,72.8,Onion,2897.050720036344,631
2023-05-04,Mumbai_Mandi,19.0,72.8,Potato,1987.5692853624075,590
2023-05-04,Pune_Mandi,18.5,73.8,Tomato,1850.32995824991,263
2023-05-04,Pune_Mandi,18.5,73.8,Onion,2095.3401096572647,896
2023-05-04,Pune_Mandi,18.5,73.8,Potato,2742.768060433935,526
2023-05-05,Delhi_Mandi,28.6,77.2,Tomato,2188.3816836517794,569
2023-05-05,Delhi_Mandi,28.6,77.2,Onion,1662.241534396166,940
2023-05-05,Delhi_Mandi,28.6,77.2,Potato,2253.916005163919,527
2023-05-05,Mumbai_Mandi,19.0,72.8,Tomato,2035.4987586563814,658
2023-05-05,Mumbai_Mandi,19.0,72.8,Onion,1990.7252705037117,793
2023-05-05,Mumbai_Mandi,19.0,72.8,Potato,1804.4692442017076,787
2023-05-05,Pune_Mandi,18.5,73.8,Tomato,2074.7141326049004,608
2023-05-05,Pune_Mandi,18.5,73.8,Onion,2035.1503951765476,338
2023-05-05,Pune_Mandi,18.5,73.8,Potato,1787.3383681816067,395
2023-05-06,Delhi_Mandi,28.6,77.2,Tomato,1665.8418066799784,454
2023-05-06,Delhi_Mandi,28.6,77.2,Onion,1518.12569629563,454
2023-05-06,Delhi_Mandi,28.6,77.2,Potato,1384.6174946454644,150
2023-05-06,Mumbai_Mandi,19.0,72.8,Tomato,1983.035691315398,214
2023-05-06,Mumbai_Mandi,19.0,72.8,Onion,2804.106207095924,718
2023-05-06,Mumbai_Mandi,19.0,72.8,Potato,2462.906500814788,132
2023-05-06,Pune_Mandi,18.5,73.8,Tomato,2401.0921724785426,540
2023-05-06,Pune_Mandi,18.5,73.8,Onion,2278.9315129816737,696
2023-05-06,Pune_Mandi,18.5,73.8,Potato,2070.5386320315174,446
2023-05-07,Delhi_Mandi,28.6,77.2,Tomato,2255.6461884954956,665
2023-05-07,Delhi_Mandi,28.6,77.2,Onion,2046.2012712969688,620
2023-05-07,Delhi_Mandi,28.6,77.2,Potato,2444.3074026767254,917
2023-05-07,Mumbai_Mandi,19.0,72.8,Tomato,1323.317430360467,325
2023-05-07,Mumbai_Mandi,19.0,72.8,Onion,2227.891296311187,872
2023-05-07,Mumbai_Mandi,19.0,72.8,Potato,2147.5501289499243,349
2023-05-07,Pune_Mandi,18.5,73.8,Tomato,1645.013510636115,295
2023-05-07,Pune_Mandi,18.5,73.8,Onion,1614.983026640674,948
2023-05-07,Pune_Mandi,18.5,73.8,Potato,2661.5444477864867,362
2023-05-08,Delhi_Mandi,28.6,77.2,Tomato,2218.911161747714,565
2023-05-08,Delhi_Mandi,28.6,77.2,Onion,2257.3240631265535,994
2023-05-08,Delhi_Mandi,28.6,77.2,Potato,2255.320670908451,120
2023-05-08,Mumbai_Mandi,19.0,72.8,Tomato,1529.3556345816671,380
2023-05-08,Mumbai_Mandi,19.0,72.8,Onion,1728.858520683701,890
2023-05-08,Mumbai_Mandi,19.0,72.8,Potato,2056.3824968068857,920
2023-05-08,Pune_Mandi,18.5,73.8,Tomato,2026.532721281205,599
2023-05-08,Pune_Mandi,18.5,73.8,Onion,1746.5348231841272,575
2023-05-08,Pune_Mandi,18.5,73.8,Potato,1506.7760132890915,462
2023-05-09,Delhi_Mandi,28.6,77.2,Tomato,1503.3700461648746,256
2023-05-09,Delhi_Mandi,28.6,77.2,Onion,2191.1580754934357,853
2023-05-09,Delhi_Mandi,28.6,77.2,Potato,2291.668101873975,323
2023-05-09,Mumbai_Mandi,19.0,72.8,Tomato,1726.6488222775681,165
2023-05-09,Mumbai_Mandi,19.0,72.8,Onion,1762.9776646781577,311
2023-05-09,Mumbai_Mandi,19.0,72.8,Potato,2296.244309033264,725
2023-05-09,Pune_Mandi,18.5,73.8,Tomato,2010.4768369097062,149
2023-05-09,Pune_Mandi,18.5,73.8,Onion,1812.2433994313292,275
2023-05-09,Pune_Mandi,18.5,73.8,Potato,1272.422510099153,822
2023-05-10,Delhi_Mandi,28.6,77.2,Tomato,2246.0751968775344,400
2023-05-10,Delhi_Mandi,28.6,77.2,Onion,2213.8514340448396,283
2023-05-10,Delhi_Mandi,28.6,77.2,Potato,2355.5136164612986,483
2023-05-10,Mumbai_Mandi,19.0,72.8,Tomato,1823.7170950252025,969
2023-05-10,Mumbai_Mandi,19.0,72.8,Onion,1510.3337940775018,789
2023-05-10,Mumbai_Mandi,19.0,72.8,Potato,2361.4057022371812,291
2023-05-10,Pune_Mandi,18.5,73.8,Tomato,1991.6692637836525,405
2023-05-10,Pune_Mandi,18.5,73.8,Onion,2437.267483149711,214
2023-05-10,Pune_Mandi,18.5,73.8,Potato,2185.0177904231027,209
2023-05-11,Delhi_Mandi,28.6,77.2,Tomato,1261.7346975976088,593
2023-05-11,Delhi_Mandi,28.6,77.2,Onion,2144.709125376522,359
2023-05-11,Delhi_Mandi,28.6,77.2,Potato,1714.5490418250315,336
2023-05-11,Mumbai_Mandi,19.0,72.8,Tomato,2088.2612114787566,462
2023-05-11,Mumbai_Mandi,19.0,72.8,Onion,1638.5789959099588,109
2023-05-11,Mumbai_Mandi,19.0,72.8,Potato,2075.323408199133,674
2023-05-11,Pune_Mandi,18.5,73.8,Tomato,1932.158170515772,851
2023-05-11,Pune_Mandi,18.5,73.8,Onion,1675.4444315052594,482
2023-05-11,Pune_Mandi,18.5,73.8,Potato,2338.6965145735726,435
2023-05-12,Delhi_Mandi,28.6,77.2,Tomato,1366.5412245163338,236
2023-05-12,Delhi_Mandi,28.6,77.2,Onion,2118.1242960575373,587
2023-05-12,Delhi_Mandi,28.6,77.2,Potato,2109.914668545661,183
2023-05-12,Mumbai_Mandi,19.0,72.8,Tomato,2446.941093194981,140
2023-05-12,Mumbai_Mandi,19.0,72.8,Onion,2133.033608299252,335
2023-05-12,Mumbai_Mandi,19.0,72.8,Potato,1784.0706335219081,773
2023-05-12,Pune_Mandi,18.5,73.8,Tomato,1954.7527691512453,528
2023-05-12,Pune_Mandi,18.5,73.8,Onion,2069.8579379124635,325
2023-05-12,Pune_Mandi,18.5,73.8,Potato,1903.1317852301536,197
2023-05-13,Delhi_Mandi,28.6,77.2,Tomato,1767.0851600477004,774
2023-05-13,Delhi_Mandi,28.6,77.2,Onion,1907.7343913394636,679
2023-05-13,Delhi_Mandi,28.6,77.2,Potato,2312.410552716734,910
2023-05-13,Mumbai_Mandi,19.0,72.8,Tomato,1748.9012766406602,775
2023-05-13,Mumbai_Mandi,19.0,72.8,Onion,2155.870117352887,165
2023-05-13,Mumbai_Mandi,19.0,72.8,Potato,1782.6901525674884,117
2023-05-13,Pune_Mandi,18.5,73.8,Tomato,1971.5993846118843,786
2023-05-13,Pune_Mandi,18.5,73.8,Onion,1884.9274329274974,202
2023-05-13,Pune_Mandi,18.5,73.8,Potato,1928.3677507477696,174
2023-05-14,Delhi_Mandi,28.6,77.2,Tomato,1579.8934694897011,380
2023-05-14,Delhi_Mandi,28.6,77.2,Onion,2345.5014068643236,490
2023-05-14,Delhi_Mandi,28.6,77.2,Potato,2779.063943344964,989
2023-05-14,Mumbai_Mandi,19.0,72.8,Tomato,1594.923892935924,943
2023-05-14,Mumbai_Mandi,19.0,72.8,Onion,2251.8450606015776,767
2023-05-14,Mumbai_Mandi,19.0,72.8,Potato,2330.2710528474754,681
2023-05-14,Pune_Mandi,18.5,73.8,Tomato,1764.172874617124,125
2023-05-14,Pune_Mandi,18.5,73.8,Onion,1806.2662650474601,559
2023-05-14,Pune_Mandi,18.5,73.8,Potato,2061.626733454397,134
2023-05-15,Delhi_Mandi,28.6,77.2,Tomato,2046.1341376086245,248
2023-05-15,Delhi_Mandi,28.6,77.2,Onion,1725.1118072493553,730
2023-05-15,Delhi_Mandi,28.6,77.2,Potato,1956.4548667827032,982
2023-05-15,Mumbai_Mandi,19.0,72.8,Tomato,1837.464151237102,870
2023-05-15,Mumbai_Mandi,19.0,72.8,Onion,2229.3426290899556,856
2023-05-15,Mumbai_Mandi,19.0,72.8,Potato,1986.645452033979,879
2023-05-15,Pune_Mandi,18.5,73.8,Tomato,2469.7852521368686,963
2023-05-15,Pune_Mandi,18.5,73.8,Onion,2172.661064474629,452
2023-05-15,Pune_Mandi,18.5,73.8,Potato,2030.6082800839843,729
2023-05-16,Delhi_Mandi,28.6,77.2,Tomato,1610.9865914773663,402
2023-05-16,Delhi_Mandi,28.6,77.2,Onion,1809.0531108600103,953
2023-05-16,Delhi_Mandi,28.6,77.2,Potato,2165.5749835275074,523
2023-05-16,Mumbai_Mandi,19.0,72.8,Tomato,1613.7360204757626,957
2023-05-16,Mumbai_Mandi,19.0,72.8,Onion,2559.765711288247,417
2023-05-16,Mumbai_Mandi,19.0,72.8,Potato,1934.7903534926206,845
2023-05-16,Pune_Mandi,18.5,73.8,Tomato,2177.469564730392,672
2023-05-16,Pune_Mandi,18.5,73.8,Onion,1882.9349422797343,594
2023-05-16,Pune_Mandi,18.5,73.8,Potato,2210.9197908420247,621
2023-05-17,Delhi_Mandi,28.6,77.2,Tomato,2294.273953883753,116
2023-05-17,Delhi_Mandi,28.6,77.2,Onion,1984.3520288221669,796
2023-05-17,Delhi_Mandi,28.6,77.2,Potato,1677.548103626751,359
2023-05-17,Mumbai_Mandi,19.0,72.8,Tomato,1684.8458729823385,137
2023-05-17,Mumbai_Mandi,19.0,72.8,Onion,2022.8256128963405,661
2023-05-17,Mumbai_Mandi,19.0,72.8,Potato,2003.5794988215698,158
2023-05-17,Pune_Mandi,18.5,73.8,Tomato,2148.9072872236375,559
2023-05-17,Pune_Mandi,18.5,73.8,Onion,1807.1480167100938,590
2023-05-17,Pune_Mandi,18.5,73.8,Potato,1917.571817690444,380
2023-05-18,Delhi_Mandi,28.6,77.2,Tomato,1637.8481177998428,830
2023-05-18,Delhi_Mandi,28.6,77.2,Onion,1750.4276502852729,194
2023-05-18,Delhi_Mandi,28.6,77.2,Potato,2001.4632424805818,923
2023-05-18,Mumbai_Mandi,19.0,72.8,Tomato,1514.1027979981202,955
2023-05-18,Mumbai_Mandi,19.0,72.8,Onion,1571.4523058113684,182
2023-05-18,Mumbai_Mandi,19.0,72.8,Potato,1936.0261638367904,420
2023-05-18,Pune_Mandi,18.5,73.8,Tomato,1990.320115974298,957
2023-05-18,Pune_Mandi,18.5,73.8,Onion,2271.8199782099214,673
2023-05-18,Pune_Mandi,18.5,73.8,Potato,2557.4963394767087,484
2023-05-19,Delhi_Mandi,28.6,77.2,Tomato,2609.6958420698948,956
2023-05-19,Delhi_Mandi,28.6,77.2,Onion,2211.8746651587862,101
2023-05-19,Delhi_Mandi,28.6,77.2,Potato,1816.2827147792093,175
2023-05-19,Mumbai_Mandi,19.0,72.8,Tomato,1678.1072679858764,393
2023-05-19,Mumbai_Mandi,19.0,72.8,Onion,1665.303749761187,997
2023-05-19,Mumbai_Mandi,19.0,72.8,Potato,2471.3663515929848,384
2023-05-19,Pune_Mandi,18.5,73.8,Tomato,1938.8143149378616,333
2023-05-19,Pune_Mandi,18.5,73.8,Onion,2021.5074928293975,367
2023-05-19,Pune_Mandi,18.5,73.8,Potato,2396.4972671986247,624
2023-05-20,Delhi_Mandi,28.6,77.2,Tomato,1629.0570608626213,136
2023-05-20,Delhi_Mandi,28.6,77.2,Onion,2316.1516875980133,252
2023-05-20,Delhi_Mandi,28.6,77.2,Potato,1467.1339534568474,678
2023-05-20,Mumbai_Mandi,19.0,72.8,Tomato,1375.8289684778088,709
2023-05-20,Mumbai_Mandi,19.0,72.8,Onion,2351.6831391841915,666
2023-05-20,Mumbai_Mandi,19.0,72.8,Potato,1888.1912500852527,815
2023-05-20,Pune_Mandi,18.5,73.8,Tomato,1524.2578752524294,497
2023-05-20,Pune_Mandi,18.5,73.8,Onion,1999.4531402574485,473
2023-05-20,Pune_Mandi,18.5,73.8,Potato,2564.91415014099,612
2023-05-21,Delhi_Mandi,28.6,77.2,Tomato,1904.2552650574141,734
2023-05-21,Delhi_Mandi,28.6,77.2,Onion,2364.5693427572924,865
2023-05-21,Delhi_Mandi,28.6,77.2,Potato,2592.816049856045,685
2023-05-21,Mumbai_Mandi,19.0,72.8,Tomato,2004.112864375215,332
2023-05-21,Mumbai_Mandi,19.0,72.8,Onion,2839.538189033973,561
2023-05-21,Mumbai_Mandi,19.0,72.8,Potato,1669.3224643239005,338
2023-05-21,Pune_Mandi,18.5,73.8,Tomato,1986.7190677614076,171
2023-05-21,Pune_Mandi,18.5,73.8,Onion,1771.4736057268206,633
2023-05-21,Pune_Mandi,18.5,73.8,Potato,2425.586745935591,630
2023-05-22,Delhi_Mandi,28.6,77.2,Tomato,2396.393405311825,885
2023-05-22,Delhi_Mandi,28.6,77.2,Onion,1733.3335158651691,205
2023-05-22,Delhi_Mandi,28.6,77.2,Potato,1771.2650599238277,505
2023-05-22,Mumbai_Mandi,19.0,72.8,Tomato,2388.803974179774,961
2023-05-22,Mumbai_Mandi,19.0,72.8,Onion,1611.883598408769,478
2023-05-22,Mumbai_Mandi,19.0,72.8,Potato,1546.0201511420755,517
2023-05-22,Pune_Mandi,18.5,73.8,Tomato,2378.6816070719224,373
2023-05-22,Pune_Mandi,18.5,73.8,Onion,1922.5172617693772,815
2023-05-22,Pune_Mandi,18.5,73.8,Potato,1882.0870091783474,412
2023-05-23,Delhi_Mandi,28.6,77.2,Tomato,1361.6800627263028,409
2023-05-23,Delhi_Mandi,28.6,77.2,Onion,1880.0703553381602,181
2023-05-23,Delhi_Mandi,28.6,77.2,Potato,1968.0367812731229,518
2023-05-23,Mumbai_Mandi,19.0,72.8,Tomato,1496.9084803379646,929
2023-05-23,Mumbai_Mandi,19.0,72.8,Onion,2395.4153281608283,793
2023-05-23,Mumbai_Mandi,19.0,72.8,Potato,1859.715298563751,956
2023-05-23,Pune_Mandi,18.5,73.8,Tomato,2037.0830442217668,392
2023-05-23,Pune_Mandi,18.5,73.8,Onion,2097.8550183474385,219
2023-05-23,Pune_Mandi,18.5,73.8,Potato,2160.49665908902,211
2023-05-24,Delhi_Mandi,28.6,77.2,Tomato,2000.5525225520876,878
2023-05-24,Delhi_Mandi,28.6,77.2,Onion,1900.8661202598892,542
2023-05-24,Delhi_Mandi,28.6,77.2,Potato,2037.4475063595614,214
2023-05-24,Mumbai_Mandi,19.0,72.8,Tomato,1729.4794895299437,630
